imageId,age,gender,combine
2632,20,0,20-0
2633,55,0,55-0
2634,30,1,30-1
2635,70,1,70-1
2636,65,1,65-1
2637,55,0,55-0
2638,55,0,55-0
2639,70,1,70-1
2640,30,0,30-0
2641,20,1,20-1
2642,40,1,40-1
2643,25,0,25-0
2644,75,1,75-1
2645,75,1,75-1
2646,85,1,85-1
2647,65,0,65-0
2648,50,1,50-1
2649,45,1,45-1
2650,70,1,70-1
2651,45,0,45-0
2652,65,1,65-1
2653,50,1,50-1
2654,55,0,55-0
2655,60,0,60-0
2656,50,0,50-0
2657,65,1,65-1
2658,30,0,30-0
2659,65,1,65-1
2660,45,1,45-1
2661,60,1,60-1
2662,70,1,70-1
2663,40,1,40-1
2664,70,1,70-1
2665,15,0,15-0
2666,40,0,40-0
2667,30,1,30-1
2668,45,0,45-0
2669,40,0,40-0
2670,60,1,60-1
2671,80,0,80-0
2672,50,1,50-1
2673,35,0,35-0
2674,20,1,20-1
2675,25,0,25-0
2676,55,0,55-0
2677,20,0,20-0
2678,65,1,65-1
2679,35,1,35-1
2680,55,0,55-0
2681,80,0,80-0
2682,25,1,25-1
2683,30,1,30-1
2684,50,1,50-1
2685,60,1,60-1
2686,20,0,20-0
2687,60,0,60-0
2688,50,0,50-0
2689,50,0,50-0
2690,65,1,65-1
2691,65,1,65-1
2692,70,0,70-0
2693,35,0,35-0
2694,80,1,80-1
2695,45,0,45-0
2696,55,1,55-1
2697,35,1,35-1
2698,30,1,30-1
2699,30,1,30-1
2700,70,1,70-1
2701,60,0,60-0
2702,20,1,20-1
2703,50,0,50-0
2704,25,0,25-0
2705,70,1,70-1
2706,40,1,40-1
2707,65,0,65-0
2708,60,0,60-0
2709,20,0,20-0
2710,45,0,45-0
2711,55,1,55-1
2712,25,1,25-1
2713,55,0,55-0
2714,45,0,45-0
2715,75,0,75-0
2716,60,0,60-0
2717,65,0,65-0
2718,70,0,70-0
2719,30,0,30-0
2720,30,1,30-1
2721,65,0,65-0
2722,35,1,35-1
2723,70,0,70-0
2724,30,1,30-1
2725,85,1,85-1
2726,35,0,35-0
2727,40,1,40-1
2728,30,1,30-1
2729,60,0,60-0
2730,35,0,35-0
2731,45,1,45-1
2732,20,1,20-1
2733,30,1,30-1
2734,50,0,50-0
2735,60,0,60-0
2736,40,1,40-1
2737,55,1,55-1
2738,15,1,15-1
2739,40,1,40-1
2740,30,1,30-1
2741,35,1,35-1
2742,20,1,20-1
2743,65,0,65-0
2744,50,0,50-0
2745,60,0,60-0
2746,65,0,65-0
2747,60,1,60-1
2748,45,0,45-0
2749,45,1,45-1
2750,70,0,70-0
2751,50,1,50-1
2752,70,1,70-1
2753,55,0,55-0
2754,60,1,60-1
2755,60,0,60-0
2756,35,0,35-0
2757,70,0,70-0
2758,75,1,75-1
2759,60,0,60-0
2760,25,0,25-0
2761,75,0,75-0
2762,55,1,55-1
2763,45,0,45-0
2764,30,1,30-1
2765,55,1,55-1
2766,45,1,45-1
2767,80,1,80-1
2768,30,0,30-0
2769,30,1,30-1
2770,55,0,55-0
2771,55,1,55-1
2772,35,1,35-1
2773,70,0,70-0
2774,20,0,20-0
2775,65,1,65-1
2776,70,0,70-0
2777,20,0,20-0
2778,65,0,65-0
2779,45,0,45-0
2780,70,0,70-0
2781,20,1,20-1
2782,20,0,20-0
2783,45,0,45-0
2784,70,1,70-1
2785,35,0,35-0
2786,25,0,25-0
2787,60,1,60-1
2788,35,0,35-0
2789,55,0,55-0
2790,60,1,60-1
2791,60,0,60-0
2792,85,0,85-0
2793,25,1,25-1
2794,25,0,25-0
2795,65,1,65-1
2796,65,0,65-0
2797,55,1,55-1
2798,75,0,75-0
2799,85,1,85-1
2800,70,1,70-1
2801,25,0,25-0
2802,65,0,65-0
2803,40,1,40-1
2804,85,1,85-1
2805,75,1,75-1
2806,35,1,35-1
2807,20,1,20-1
2808,40,0,40-0
2809,20,1,20-1
2810,60,1,60-1
2811,35,1,35-1
2812,85,0,85-0
2813,30,0,30-0
2814,20,0,20-0
2815,40,0,40-0
2816,60,1,60-1
2817,45,0,45-0
2818,50,1,50-1
2819,50,0,50-0
2820,55,0,55-0
2821,50,0,50-0
2822,60,1,60-1
2823,45,1,45-1
2824,60,0,60-0
2825,50,0,50-0
2826,50,1,50-1
2827,70,1,70-1
2828,40,1,40-1
2829,75,1,75-1
2830,75,0,75-0
2831,45,1,45-1
2832,75,0,75-0
2833,50,1,50-1
2834,35,0,35-0
2835,70,0,70-0
2836,60,1,60-1
2837,45,1,45-1
2838,75,1,75-1
2839,30,0,30-0
2840,65,1,65-1
2841,45,1,45-1
2842,50,1,50-1
2843,35,1,35-1
2844,55,1,55-1
2845,40,1,40-1
2846,25,1,25-1
2847,55,1,55-1
2848,50,0,50-0
2849,15,0,15-0
2850,40,0,40-0
2851,20,0,20-0
2852,60,1,60-1
2853,55,0,55-0
2854,45,1,45-1
2855,65,1,65-1
2856,20,0,20-0
2857,85,0,85-0
2858,30,0,30-0
2859,65,1,65-1
2860,40,1,40-1
2861,75,0,75-0
2862,25,1,25-1
2863,65,1,65-1
2864,80,1,80-1
2865,45,1,45-1
2866,50,1,50-1
2867,60,1,60-1
2868,70,1,70-1
2869,35,0,35-0
2870,25,0,25-0
2871,40,1,40-1
2872,50,0,50-0
2873,55,0,55-0
2874,50,1,50-1
2875,65,0,65-0
2876,80,0,80-0
2877,45,1,45-1
2878,60,1,60-1
2879,20,1,20-1
2880,35,1,35-1
2881,75,1,75-1
2882,30,0,30-0
2883,85,0,85-0
2884,15,0,15-0
2885,35,0,35-0
2886,65,0,65-0
2887,80,0,80-0
2888,55,0,55-0
2889,35,1,35-1
2890,75,1,75-1
2891,40,0,40-0
2892,35,0,35-0
2893,70,1,70-1
2894,60,1,60-1
2895,30,1,30-1
2896,25,1,25-1
2897,70,1,70-1
2898,70,1,70-1
2899,45,1,45-1
2900,25,1,25-1
2901,35,0,35-0
2902,75,0,75-0
2903,40,0,40-0
2904,60,0,60-0
2905,45,1,45-1
2906,35,1,35-1
2907,65,1,65-1
2908,30,1,30-1
2909,30,0,30-0
2910,55,0,55-0
2911,20,0,20-0
2912,55,0,55-0
2913,65,1,65-1
2914,70,0,70-0
2915,75,0,75-0
2916,70,1,70-1
2917,50,0,50-0
2918,25,0,25-0
2919,70,0,70-0
2920,75,0,75-0
2921,65,1,65-1
2922,65,0,65-0
2923,70,0,70-0
2924,35,1,35-1
2925,45,0,45-0
2926,50,0,50-0
2927,65,0,65-0
2928,75,0,75-0
2929,20,1,20-1
2930,60,1,60-1
2931,60,1,60-1
2932,70,0,70-0
2933,80,0,80-0
2934,45,1,45-1
2935,65,1,65-1
2936,70,0,70-0
2937,40,1,40-1
2938,55,1,55-1
2939,75,0,75-0
2940,75,1,75-1
2941,40,0,40-0
2942,75,1,75-1
2943,50,0,50-0
2944,60,1,60-1
2945,55,0,55-0
2946,60,0,60-0
2947,50,1,50-1
2948,50,0,50-0
2949,45,0,45-0
2950,65,1,65-1
2951,20,1,20-1
2952,55,1,55-1
2953,60,1,60-1
2954,40,0,40-0
2955,25,0,25-0
2956,75,1,75-1
2957,55,0,55-0
2958,40,0,40-0
2959,30,0,30-0
2960,45,1,45-1
2961,70,0,70-0
2962,75,0,75-0
2963,70,0,70-0
2964,70,0,70-0
2965,75,1,75-1
2966,70,1,70-1
2967,75,0,75-0
2968,65,1,65-1
2969,65,0,65-0
2970,65,0,65-0
2971,65,1,65-1
2972,75,0,75-0
2973,65,0,65-0
2974,70,0,70-0
2975,70,1,70-1
2976,70,1,70-1
2977,75,1,75-1
2978,65,1,65-1
2979,80,1,80-1
2980,75,0,75-0
2981,65,0,65-0
2982,70,0,70-0
2983,70,0,70-0
2984,70,0,70-0
2985,80,0,80-0
2986,75,1,75-1
2987,65,0,65-0
2988,75,1,75-1
2989,70,0,70-0
2990,70,1,70-1
2991,80,0,80-0
2992,70,0,70-0
2993,70,1,70-1
2994,65,0,65-0
2995,75,0,75-0
2996,75,0,75-0
2997,70,1,70-1
2998,70,0,70-0
2999,65,1,65-1
3000,70,1,70-1
3001,65,1,65-1
3002,75,0,75-0
3003,65,1,65-1
3004,75,0,75-0
3005,65,0,65-0
3006,75,0,75-0
3007,65,0,65-0
3008,65,0,65-0
3009,75,1,75-1
3010,70,0,70-0
3011,70,1,70-1
3012,80,1,80-1
3013,70,0,70-0
3014,65,0,65-0
3015,70,0,70-0
3016,70,0,70-0
3017,80,0,80-0
3018,70,0,70-0
3019,65,1,65-1
3020,65,0,65-0
3021,70,1,70-1
3022,80,1,80-1
3023,75,1,75-1
3024,75,0,75-0
3025,65,0,65-0
3026,70,1,70-1
3027,80,1,80-1
3028,75,1,75-1
3029,70,0,70-0
3030,70,0,70-0
3031,80,0,80-0
3032,80,0,80-0
3033,65,1,65-1
3034,80,1,80-1
3035,70,0,70-0
3036,75,1,75-1
3037,75,1,75-1
3038,70,0,70-0
3039,75,0,75-0
3040,70,1,70-1
3041,70,1,70-1
3042,75,0,75-0
3043,80,0,80-0
3044,65,1,65-1
3045,65,0,65-0
3046,70,1,70-1
3047,65,0,65-0
3048,80,0,80-0
3049,75,1,75-1
3050,65,0,65-0
3051,75,1,75-1
3052,75,0,75-0
3053,65,0,65-0
3054,65,0,65-0
3055,70,1,70-1
3056,70,1,70-1
3057,70,0,70-0
3058,70,0,70-0
3059,80,0,80-0
3060,70,0,70-0
3061,75,0,75-0
3062,70,1,70-1
3063,85,0,85-0
3064,70,0,70-0
3065,75,0,75-0
3066,75,0,75-0
3067,65,0,65-0
3068,75,0,75-0
3069,80,0,80-0
3070,65,0,65-0
3071,65,0,65-0
3072,65,1,65-1
3073,80,0,80-0
3074,75,1,75-1
3075,65,1,65-1
3076,65,0,65-0
3077,70,0,70-0
3078,70,0,70-0
3079,65,0,65-0
3080,75,0,75-0
3081,65,0,65-0
3082,70,0,70-0
3083,65,0,65-0
3084,70,1,70-1
3085,65,0,65-0
3086,80,1,80-1
3087,75,0,75-0
3088,65,0,65-0
3089,80,0,80-0
3090,80,0,80-0
3091,70,1,70-1
3092,75,1,75-1
3093,65,0,65-0
3094,65,0,65-0
3095,65,1,65-1
3096,75,0,75-0
3097,70,0,70-0
3098,70,0,70-0
3099,65,0,65-0
3100,75,1,75-1
3101,65,0,65-0
3102,70,0,70-0
3103,75,0,75-0
3104,65,0,65-0
3105,75,0,75-0
3106,70,0,70-0
3107,65,0,65-0
3108,65,0,65-0
3109,70,0,70-0
3110,80,0,80-0
3111,80,1,80-1
3112,80,0,80-0
3113,80,0,80-0
3114,75,0,75-0
3115,70,0,70-0
3116,65,0,65-0
3117,80,1,80-1
3118,80,0,80-0
3119,65,0,65-0
3120,70,0,70-0
3121,65,1,65-1
3122,70,0,70-0
3123,80,0,80-0
3124,70,0,70-0
3125,75,1,75-1
3126,65,0,65-0
3127,80,0,80-0
3128,65,0,65-0
3129,75,0,75-0
3130,80,0,80-0
3131,75,1,75-1
3132,70,1,70-1
3133,75,0,75-0
3134,65,1,65-1
3135,80,0,80-0
3136,75,1,75-1
3137,70,0,70-0
3138,75,0,75-0
3139,75,0,75-0
3140,70,0,70-0
3141,65,0,65-0
3142,75,1,75-1
3143,75,1,75-1
3144,65,0,65-0
3145,65,0,65-0
3146,70,1,70-1
3147,65,1,65-1
3148,70,1,70-1
3149,70,0,70-0
3150,75,0,75-0
3151,70,1,70-1
3152,65,0,65-0
3153,70,1,70-1
3154,80,0,80-0
3155,75,0,75-0
3156,70,0,70-0
3157,80,1,80-1
3158,75,1,75-1
3159,75,0,75-0
3160,70,0,70-0
3161,80,1,80-1
3162,65,0,65-0
3163,70,0,70-0
3164,80,0,80-0
3165,65,0,65-0
3166,80,0,80-0
3167,75,0,75-0
3168,65,0,65-0
3169,70,1,70-1
3170,65,0,65-0
3171,70,1,70-1
3172,75,1,75-1
3173,75,0,75-0
3174,65,0,65-0
3175,65,1,65-1
3176,65,0,65-0
3177,65,0,65-0
3178,70,0,70-0
3179,65,0,65-0
3180,80,1,80-1
3181,80,0,80-0
3182,65,0,65-0
3183,65,0,65-0
3184,70,0,70-0
3185,70,0,70-0
3186,70,0,70-0
3187,75,0,75-0
3188,75,0,75-0
3189,80,0,80-0
3190,65,1,65-1
3191,70,1,70-1
3192,75,0,75-0
3193,65,0,65-0
3194,65,1,65-1
3195,80,0,80-0
3196,75,0,75-0
3197,65,0,65-0
3198,65,0,65-0
3199,80,0,80-0
3200,75,0,75-0
3201,65,0,65-0
3202,75,1,75-1
3203,65,0,65-0
3204,65,0,65-0
3205,70,0,70-0
3206,70,0,70-0
3207,70,0,70-0
3208,75,0,75-0
3209,80,0,80-0
3210,65,1,65-1
3211,75,0,75-0
3212,75,0,75-0
3213,70,0,70-0
3214,70,0,70-0
3215,80,0,80-0
3216,70,0,70-0
3217,75,0,75-0
3218,65,1,65-1
3219,70,0,70-0
3220,70,1,70-1
3221,75,0,75-0
3222,75,1,75-1
3223,70,0,70-0
3224,75,1,75-1
3225,65,1,65-1
3226,75,1,75-1
3227,70,0,70-0
3228,75,0,75-0
3229,70,0,70-0
3230,70,0,70-0
3231,75,0,75-0
3232,65,0,65-0
3233,80,0,80-0
3234,75,0,75-0
3235,70,1,70-1
3236,75,0,75-0
3237,65,0,65-0
3238,70,0,70-0
3239,85,0,85-0
3240,75,1,75-1
3241,70,0,70-0
3242,80,0,80-0
3243,65,0,65-0
3244,70,0,70-0
3245,75,1,75-1
3246,70,1,70-1
3247,65,1,65-1
3248,65,0,65-0
3249,80,0,80-0
3250,30,0,30-0
3251,60,0,60-0
3252,85,0,85-0
3253,65,0,65-0
3254,65,0,65-0
3255,75,0,75-0
3256,45,1,45-1
3257,35,0,35-0
3258,35,0,35-0
3259,70,1,70-1
3260,60,1,60-1
3261,35,1,35-1
3262,55,1,55-1
3263,75,0,75-0
3264,60,0,60-0
3265,55,1,55-1
3266,80,0,80-0
3267,75,0,75-0
3268,65,0,65-0
3269,65,0,65-0
3270,65,0,65-0
3271,75,1,75-1
3272,70,0,70-0
3273,80,0,80-0
3274,65,0,65-0
3275,70,0,70-0
3276,75,0,75-0
3277,80,1,80-1
3278,70,1,70-1
3279,65,1,65-1
3280,65,1,65-1
3281,70,0,70-0
3282,65,1,65-1
3283,65,1,65-1
3284,65,1,65-1
3285,65,0,65-0
3286,65,0,65-0
3287,65,0,65-0
3288,70,0,70-0
3289,75,1,75-1
3290,65,0,65-0
3291,75,0,75-0
3292,70,0,70-0
3293,80,1,80-1
3294,65,1,65-1
3295,75,0,75-0
3296,80,1,80-1
3297,75,1,75-1
3298,65,1,65-1
3299,70,1,70-1
3300,65,1,65-1
3301,75,0,75-0
3302,70,0,70-0
3303,75,0,75-0
3304,80,1,80-1
3305,65,0,65-0
3306,70,1,70-1
3307,65,0,65-0
3308,70,0,70-0
3309,80,0,80-0
3310,70,0,70-0
3311,65,1,65-1
3312,70,0,70-0
3313,65,0,65-0
3314,65,1,65-1
3315,65,0,65-0
3316,70,1,70-1
3317,65,0,65-0
3318,75,0,75-0
3319,75,0,75-0
3320,80,0,80-0
3321,65,0,65-0
3322,65,0,65-0
3323,75,1,75-1
3324,75,0,75-0
3325,70,0,70-0
3326,70,0,70-0
3327,65,1,65-1
3328,80,1,80-1
3329,75,1,75-1
3330,75,1,75-1
3331,70,0,70-0
3332,70,0,70-0
3333,65,1,65-1
3334,70,1,70-1
3335,70,0,70-0
3336,70,1,70-1
3337,65,0,65-0
3338,65,1,65-1
3339,70,1,70-1
3340,70,0,70-0
3341,65,0,65-0
3342,70,1,70-1
3343,70,1,70-1
3344,65,0,65-0
3345,65,0,65-0
3346,65,1,65-1
3347,80,0,80-0
3348,75,1,75-1
3349,65,1,65-1
3350,80,0,80-0
3351,65,1,65-1
3352,30,0,30-0
3353,20,0,20-0
3354,30,1,30-1
3355,30,1,30-1
3356,25,1,25-1
3357,20,1,20-1
3358,55,0,55-0
3359,30,1,30-1
3360,25,0,25-0
3361,75,0,75-0
3362,45,1,45-1
3363,30,1,30-1
3364,25,1,25-1
3365,65,0,65-0
3366,20,0,20-0
3367,25,1,25-1
3368,30,1,30-1
3369,30,0,30-0
3370,25,0,25-0
3371,60,0,60-0
3372,45,0,45-0
3373,65,1,65-1
3374,40,1,40-1
3375,20,0,20-0
3376,40,0,40-0
3377,20,0,20-0
3378,25,0,25-0
3379,50,0,50-0
3380,35,0,35-0
3381,25,1,25-1
3382,20,1,20-1
3383,25,1,25-1
3384,25,0,25-0
3385,30,1,30-1
3386,25,0,25-0
3387,30,1,30-1
3388,80,1,80-1
3389,45,0,45-0
3390,45,1,45-1
3391,30,0,30-0
3392,25,1,25-1
3393,55,1,55-1
3394,30,1,30-1
3395,20,0,20-0
3396,45,0,45-0
3397,25,0,25-0
3398,20,0,20-0
3399,45,1,45-1
3400,55,0,55-0
3401,65,0,65-0
3402,25,0,25-0
3403,50,1,50-1
3404,20,1,20-1
3405,40,0,40-0
3406,65,1,65-1
3407,20,0,20-0
3408,45,0,45-0
3409,70,0,70-0
3410,20,1,20-1
3411,65,1,65-1
3412,40,0,40-0
3413,20,0,20-0
3414,25,0,25-0
3415,35,1,35-1
3416,50,1,50-1
3417,30,1,30-1
3418,20,0,20-0
3419,25,0,25-0
3420,60,1,60-1
3421,40,1,40-1
3422,55,1,55-1
3423,30,1,30-1
3424,35,0,35-0
3425,40,1,40-1
3426,35,0,35-0
3427,25,0,25-0
3428,35,0,35-0
3429,35,1,35-1
3430,45,0,45-0
3431,65,0,65-0
3432,30,1,30-1
3433,25,0,25-0
3434,40,0,40-0
3435,25,1,25-1
3436,25,1,25-1
3437,15,0,15-0
3438,30,0,30-0
3439,55,0,55-0
3440,60,1,60-1
3441,40,1,40-1
3442,25,0,25-0
3443,40,0,40-0
3444,30,0,30-0
3445,30,1,30-1
3446,25,1,25-1
3447,25,1,25-1
3448,60,0,60-0
3449,30,1,30-1
3450,15,1,15-1
3451,55,0,55-0
3452,60,0,60-0
3453,30,1,30-1
3454,55,0,55-0
3455,25,1,25-1
3456,25,0,25-0
3457,25,0,25-0
3458,35,1,35-1
3459,25,1,25-1
3460,30,0,30-0
3461,70,1,70-1
3462,80,1,80-1
3463,30,0,30-0
3464,40,0,40-0
3465,25,0,25-0
3466,15,1,15-1
3467,30,0,30-0
3468,35,0,35-0
3469,35,1,35-1
3470,55,1,55-1
3471,45,1,45-1
3472,25,0,25-0
3473,30,0,30-0
3474,65,0,65-0
3475,30,0,30-0
3476,40,0,40-0
3477,25,0,25-0
3478,20,0,20-0
3479,25,0,25-0
3480,65,0,65-0
3481,20,1,20-1
3482,25,0,25-0
3483,30,0,30-0
3484,30,0,30-0
3485,30,1,30-1
3486,15,1,15-1
3487,15,0,15-0
3488,25,1,25-1
3489,55,1,55-1
3490,25,0,25-0
3491,35,0,35-0
3492,25,0,25-0
3493,45,0,45-0
3494,65,0,65-0
3495,20,1,20-1
3496,40,0,40-0
3497,20,0,20-0
3498,35,1,35-1
3499,30,1,30-1
3500,45,1,45-1
3501,30,0,30-0
3502,25,0,25-0
3503,70,0,70-0
3504,70,1,70-1
3505,75,0,75-0
3506,60,0,60-0
3507,30,0,30-0
3508,75,1,75-1
3509,50,1,50-1
3510,20,1,20-1
3511,30,1,30-1
3512,30,0,30-0
3513,40,0,40-0
3514,40,0,40-0
3515,40,0,40-0
3516,65,0,65-0
3517,25,1,25-1
3518,20,1,20-1
3519,30,0,30-0
3520,40,1,40-1
3521,25,0,25-0
3522,25,1,25-1
3523,25,0,25-0
3524,60,0,60-0
3525,35,1,35-1
3526,30,0,30-0
3527,30,1,30-1
3528,30,1,30-1
3529,20,0,20-0
3530,50,0,50-0
3531,25,1,25-1
3532,45,0,45-0
3533,20,0,20-0
3534,65,0,65-0
3535,50,0,50-0
3536,20,0,20-0
3537,65,0,65-0
3538,30,0,30-0
3539,65,0,65-0
3540,35,1,35-1
3541,30,0,30-0
3542,35,1,35-1
3543,30,0,30-0
3544,25,1,25-1
3545,25,1,25-1
3546,20,0,20-0
3547,25,1,25-1
3548,35,1,35-1
3549,40,1,40-1
3550,40,0,40-0
3551,80,0,80-0
3552,30,0,30-0
3553,60,1,60-1
3554,25,1,25-1
3555,50,1,50-1
3556,25,1,25-1
3557,20,0,20-0
3558,25,1,25-1
3559,45,1,45-1
3560,30,1,30-1
3561,45,0,45-0
3562,40,0,40-0
3563,45,0,45-0
3564,40,0,40-0
3565,20,0,20-0
3566,35,1,35-1
3567,40,1,40-1
3568,40,0,40-0
3569,20,1,20-1
3570,20,0,20-0
3571,65,1,65-1
3572,45,0,45-0
3573,50,0,50-0
3574,70,1,70-1
3575,75,0,75-0
3576,35,0,35-0
3577,35,1,35-1
3578,40,1,40-1
3579,55,0,55-0
3580,60,1,60-1
3581,30,0,30-0
3582,30,1,30-1
3583,70,1,70-1
3584,45,0,45-0
3585,30,0,30-0
3586,35,0,35-0
3587,55,0,55-0
3588,25,1,25-1
3589,30,0,30-0
3590,30,1,30-1
3591,30,1,30-1
3592,20,0,20-0
3593,30,0,30-0
3594,45,1,45-1
3595,65,0,65-0
3596,35,1,35-1
3597,40,0,40-0
3598,35,0,35-0
3599,35,0,35-0
3600,35,1,35-1
3601,25,1,25-1
3602,35,0,35-0
3603,15,0,15-0
3604,65,1,65-1
3605,30,1,30-1
3606,60,1,60-1
3607,40,1,40-1
3608,30,0,30-0
3609,50,1,50-1
3610,30,0,30-0
3611,35,1,35-1
3612,65,0,65-0
3613,25,1,25-1
3614,45,0,45-0
3615,80,0,80-0
3616,20,1,20-1
3617,20,1,20-1
3618,55,0,55-0
3619,65,1,65-1
3620,35,1,35-1
3621,25,1,25-1
3622,65,0,65-0
3623,30,1,30-1
3624,65,0,65-0
3625,20,1,20-1
3626,30,1,30-1
3627,40,1,40-1
3628,30,0,30-0
3629,70,0,70-0
3630,45,1,45-1
3631,60,1,60-1
3632,40,0,40-0
3633,30,0,30-0
3634,45,0,45-0
3635,55,1,55-1
3636,35,1,35-1
3637,25,0,25-0
3638,30,0,30-0
3639,30,1,30-1
3640,35,1,35-1
3641,35,1,35-1
3642,35,0,35-0
3643,40,0,40-0
3644,60,0,60-0
3645,35,0,35-0
3646,50,1,50-1
3647,35,1,35-1
3648,60,0,60-0
3649,30,0,30-0
3650,65,0,65-0
3651,25,0,25-0
3652,40,0,40-0
3653,40,1,40-1
3654,25,1,25-1
3655,30,1,30-1
3656,40,1,40-1
3657,35,1,35-1
3658,25,1,25-1
3659,60,1,60-1
3660,85,0,85-0
3661,55,1,55-1
3662,40,1,40-1
3663,70,0,70-0
3664,30,0,30-0
3665,60,0,60-0
3666,30,0,30-0
3667,30,1,30-1
3668,55,0,55-0
3669,35,0,35-0
3670,25,1,25-1
3671,40,1,40-1
3672,35,0,35-0
3673,50,0,50-0
3674,45,0,45-0
3675,30,0,30-0
3676,30,1,30-1
3677,55,0,55-0
3678,75,1,75-1
3679,40,0,40-0
3680,50,1,50-1
3681,25,0,25-0
3682,40,1,40-1
3683,35,0,35-0
3684,55,1,55-1
3685,45,0,45-0
3686,25,1,25-1
3687,20,1,20-1
3688,35,1,35-1
3689,35,0,35-0
3690,25,0,25-0
3691,60,1,60-1
3692,35,1,35-1
3693,25,0,25-0
3694,35,0,35-0
3695,40,1,40-1
3696,30,0,30-0
3697,30,0,30-0
3698,35,0,35-0
3699,30,1,30-1
3700,45,0,45-0
3701,60,1,60-1
3702,80,0,80-0
3703,30,1,30-1
3704,45,0,45-0
3705,40,0,40-0
3706,25,0,25-0
3707,55,1,55-1
3708,30,0,30-0
3709,20,0,20-0
3710,35,0,35-0
3711,15,1,15-1
3712,25,1,25-1
3713,65,0,65-0
3714,65,0,65-0
3715,80,1,80-1
3716,65,0,65-0
3717,80,0,80-0
3718,65,0,65-0
3719,75,1,75-1
3720,70,1,70-1
3721,80,0,80-0
3722,75,0,75-0
3723,65,1,65-1
3724,75,0,75-0
3725,65,0,65-0
3726,75,0,75-0
3727,65,0,65-0
3728,65,1,65-1
3729,70,0,70-0
3730,65,1,65-1
3731,75,1,75-1
3732,65,0,65-0
3733,75,1,75-1
3734,65,0,65-0
3735,70,0,70-0
3736,75,0,75-0
3737,75,0,75-0
3738,65,0,65-0
3739,65,0,65-0
3740,80,0,80-0
3741,70,0,70-0
3742,75,1,75-1
3743,70,0,70-0
3744,70,0,70-0
3745,70,0,70-0
3746,75,1,75-1
3747,75,0,75-0
3748,65,0,65-0
3749,65,1,65-1
3750,70,1,70-1
3751,75,0,75-0
3752,65,0,65-0
3753,65,0,65-0
3754,65,0,65-0
3755,80,1,80-1
3756,75,1,75-1
3757,75,0,75-0
3758,75,1,75-1
3759,65,0,65-0
3760,65,0,65-0
3761,80,1,80-1
3762,75,1,75-1
3763,70,0,70-0
3764,65,0,65-0
3765,65,1,65-1
3766,75,0,75-0
3767,65,0,65-0
3768,75,1,75-1
3769,65,0,65-0
3770,80,1,80-1
3771,70,0,70-0
3772,65,1,65-1
3773,65,0,65-0
3774,70,1,70-1
3775,65,1,65-1
3776,75,0,75-0
3777,80,0,80-0
3778,65,0,65-0
3779,65,0,65-0
3780,75,0,75-0
3781,65,0,65-0
3782,65,0,65-0
3783,80,0,80-0
3784,65,0,65-0
3785,75,0,75-0
3786,65,1,65-1
3787,65,1,65-1
3788,65,0,65-0
3789,80,1,80-1
3790,75,0,75-0
3791,80,0,80-0
3792,70,0,70-0
3793,65,0,65-0
3794,65,0,65-0
3795,75,1,75-1
3796,80,0,80-0
3797,65,0,65-0
3798,70,1,70-1
3799,80,0,80-0
3800,65,1,65-1
3801,80,0,80-0
3802,65,1,65-1
3803,65,0,65-0
3804,65,1,65-1
3805,75,0,75-0
3806,65,1,65-1
3807,75,1,75-1
3808,80,0,80-0
3809,70,0,70-0
3810,65,1,65-1
3811,75,1,75-1
3812,65,0,65-0
3813,70,0,70-0
3814,80,1,80-1
3815,75,0,75-0
3816,80,1,80-1
3817,80,1,80-1
3818,75,1,75-1
3819,80,0,80-0
3820,75,1,75-1
3821,65,0,65-0
3822,75,1,75-1
3823,70,1,70-1
3824,70,0,70-0
3825,65,1,65-1
3826,65,0,65-0
3827,65,0,65-0
3828,65,0,65-0
3829,75,0,75-0
3830,70,1,70-1
3831,80,1,80-1
3832,70,0,70-0
3833,65,0,65-0
3834,65,0,65-0
3835,75,0,75-0
3836,65,0,65-0
3837,70,0,70-0
3838,70,0,70-0
3839,70,0,70-0
3840,75,1,75-1
3841,70,1,70-1
3842,65,0,65-0
3843,65,0,65-0
3844,65,1,65-1
3845,65,0,65-0
3846,65,0,65-0
3847,65,0,65-0
3848,70,1,70-1
3849,75,0,75-0
3850,65,0,65-0
3851,65,1,65-1
3852,75,0,75-0
3853,70,0,70-0
3854,80,0,80-0
3855,70,1,70-1
3856,65,0,65-0
3857,70,0,70-0
3858,65,1,65-1
3859,65,1,65-1
3860,80,0,80-0
3861,65,1,65-1
3862,65,0,65-0
3863,70,1,70-1
3864,70,1,70-1
3865,70,0,70-0
3866,75,0,75-0
3867,65,0,65-0
3868,70,1,70-1
3869,80,0,80-0
3870,65,0,65-0
3871,70,0,70-0
3872,80,0,80-0
3873,75,1,75-1
3874,70,0,70-0
3875,70,1,70-1
3876,65,1,65-1
3877,65,1,65-1
3878,75,1,75-1
3879,65,1,65-1
3880,70,1,70-1
3881,65,0,65-0
3882,65,0,65-0
3883,65,0,65-0
3884,65,1,65-1
3885,70,1,70-1
3886,70,0,70-0
3887,65,0,65-0
3888,75,0,75-0
3889,70,1,70-1
3890,65,0,65-0
3891,80,0,80-0
3892,70,1,70-1
3893,75,1,75-1
3894,70,0,70-0
3895,65,0,65-0
3896,75,0,75-0
3897,65,0,65-0
3898,65,0,65-0
3899,75,0,75-0
3900,70,0,70-0
3901,65,0,65-0
3902,75,0,75-0
